ID	Raff_UFBP	Apo_UFBP	median_root2tip	min_raff_root2tip	raff_brlen	raff_dist2root	min_apo_root2tip	apo_brlen	raff_apo_nomophyly
2613	98	98	0.331032534	0.910866005	0.152522447	6	0.621735612	0.152522447	Y
2614	19	NA	0.262999252	0.372287047	0.003559054	3	NA	NA	NA
2615	45	NA	0.291324202	0.653646428	0.010238841	3	NA	NA	NA
2616	86	86	0.172686597	0.321309595	0.026100739	10	0.350757591	0.026100739	Y
2617	78	NA	0.294639265	1.087443941	0.044897211	11	NA	NA	NA
2618	70	30	0.202648283	0.261689453	0.014629867	11	0.403920656	0.000514129	N
2619	88	88	0.200996698	0.384934819	0.01454109	3	0.388380323	0.01454109	Y
2620	67	NA	0.173036953	0.365491922	0.014704753	10	NA	NA	NA
2621	87	74	0.294979581	0.656704915	0.068576473	11	0.885964262	0.04581895	N
2623	34	30	0.27721484	0.519373407	0.007881894	8	0.612492222	0.00772609	N
2624	43	NA	0.270436502	0.442697993	0.017705398	9	NA	NA	NA
2625	48	NA	0.287103605	0.616583692	0.013355378	5	NA	NA	NA
2626	11	100	0.292266459	0.455825564	2.61E-06	6	0.450591166	0.048088104	N
2627	49	34	0.226677794	0.427958104	0.025059447	6	0.466082853	0.011662405	N
2628	21	NA	0.240831326	0.273020162	2.37E-06	4	NA	NA	NA
2630	14	21	0.278471819	0.49913064	2.15E-06	6	0.642766466	0.006456839	N
2631	67	67	0.209088831	0.523969761	0.049241838	6	0.555410433	0.049241838	Y
2634	55	NA	0.234510221	0.409328635	0.020170812	6	NA	NA	NA
2635	50	30	0.244442038	0.452602049	0.011391466	6	0.654140715	0.045179446	N
2636	85	45	0.449977603	0.699141185	0.070943715	8	0.75851362	0.05805437	N
2637	19	NA	0.29039433	0.590841633	0.021365225	5	NA	NA	NA
2638	32	16	0.269229608	0.779987863	0.011740111	6	0.825736233	0.004457501	N
2639	73	64	0.193739387	0.451543351	0.09063039	10	0.520166749	0.062469038	N
2640	92	92	0.473166661	0.763168846	0.060007838	8	0.76514034	0.060007838	Y
2641	100	NA	0.397824593	0.60050417	0.063530439	3	NA	NA	NA
2642	89	89	0.320704576	1.077569287	0.085101595	12	0.764083934	0.085101595	Y
2643	49	NA	0.252172905	0.377132694	0.007072272	7	NA	NA	NA
2646	77	77	0.348973233	0.501735542	0.02813829	6	0.626229319	0.02813829	Y
2648	88	NA	0.264346119	0.670520869	0.036576117	11	NA	NA	NA
2652	77	NA	0.190605075	0.420961098	0.009771922	9	NA	NA	NA
2653	29	NA	0.206791073	0.461208969	0.005135006	6	NA	NA	NA
2654	61	75	0.138914029	1.079822256	0.012394288	7	0.602659787	0.050338235	N
2655	25	82	0.206588037	0.731791486	0.028613981	9	0.615017901	0.051476258	N
2657	30	30	0.348200277	0.919072449	0.01256007	10	0.735623867	0.01256007	Y
2659	21	71	0.33660718	0.548885572	0.007493569	5	0.509554954	0.023025497	N
2661	97	97	0.25790241	0.461922233	0.040281738	8	0.489743838	0.040281738	Y
2662	39	98	0.548026343	0.934739478	0.008124981	5	0.923898267	0.050834269	N
2664	55	55	0.441266276	0.962942293	0.050441867	7	0.774975933	0.050441867	Y
2665	25	97	0.347038767	0.553555356	0.01289233	5	0.524110196	0.033346257	N
2666	53	53	0.404087225	0.654089559	0.025557013	9	0.78529706	0.025557013	Y
2667	34	80	0.330156656	0.844002512	0.060304617	11	1.043554866	0.031715289	N
2668	69	31	0.309359924	0.772321417	0.018053416	9	0.802024412	0.014107806	N
2669	87	89	0.266440997	0.497312242	0.043613548	9	0.53841748	0.049676385	N
2672	16	21	0.210716346	0.342070215	0.006526163	7	0.410041099	0.000338596	N
2675	41	78	0.263356609	0.516878491	0.011337794	8	0.530029175	0.023048877	N
2676	100	35	0.202260114	0.218569238	0.022100241	2	0.33497696	0.029632539	N
2679	84	NA	0.331396117	0.604925996	0.018345482	11	NA	NA	NA
2680	47	NA	0.591038905	1.54279259	0.051380824	8	NA	NA	NA
2684	90	NA	0.271969963	0.435734576	0.036573565	5	NA	NA	NA
2686	66	58	0.228491206	0.497082525	0.010597862	7	0.54255214	0.024797055	N
2687	83	NA	0.413005658	0.945647912	0.050678613	6	NA	NA	NA
2688	79	NA	0.307139623	0.231286187	0.035729195	0	NA	NA	NA
2691	37	21	0.235398121	0.464978735	0.007334958	10	0.573868622	0.009095685	N
2692	85	85	0.344866489	0.712229937	0.071148672	10	0.944656652	0.071148672	Y
2693	68	68	0.272624556	0.462957811	0.022955607	6	0.450926112	0.022955607	Y
2698	17	NA	0.190853439	0.534129375	0.008002651	8	NA	NA	NA
2699	62	68	0.340507218	0.858225694	0.12243383	8	6.581084755	0.569080784	N
2700	34	74	0.21160193	0.409739254	0.017809461	7	0.396163743	0.026309461	N
2702	30	NA	0.265452258	0.572750471	0.018581213	6	NA	NA	NA
2708	68	68	0.202694641	0.396479405	0.018435286	0	0.342252271	0.018435286	Y
2709	50	NA	2.364447894	2.533770399	0.115599967	3	NA	NA	NA
2712	27	20	0.288177372	0.442957513	0.013010386	0	0.588530837	0.00120385	N
2716	17	32	0.219958625	0.481683752	0.001229182	6	0.394601968	2.16E-06	N
2717	62	NA	0.285476494	0.650535998	0.066109284	4	NA	NA	NA
2720	11	NA	1.265440881	1.424533645	0.00363646	8	NA	NA	NA
2721	69	50	0.176968175	0.304342369	0.013264043	3	0.453592288	0.006694508	N
2723	44	NA	0.439992467	0.803733681	0.011955666	7	NA	NA	NA
2725	60	NA	0.280231467	0.515152114	0.050640605	8	NA	NA	NA
2727	49	82	0.255659551	0.414144453	0.008445187	6	0.440530857	0.014367812	N
2732	100	100	0.161484414	0.296934574	0.106912293	1	0.415828642	0.106912293	Y
2733	31	81	0.339598129	0.778958254	0.036481953	9	0.828896204	0.024757986	N
2737	37	35	0.258041659	1.161542662	0.0133879	5	0.66032696	0.022069967	N
2743	65	46	0.258336209	0.497644939	0.025893805	10	0.57277104	0.058681157	N
2744	95	NA	0.277909161	0.654994118	0.041331347	2	NA	NA	NA
2745	79	79	0.396344854	0.57327736	0.043319808	5	0.575878684	0.043319808	Y
2747	34	NA	0.2349395	0.386642465	0.009699811	6	NA	NA	NA
2749	32	47	0.241532495	0.517267599	0.008750768	6	0.722174102	0.043068228	N
2751	90	NA	0.233934798	0.383736996	0.024286136	8	NA	NA	NA
2752	36	NA	0.240211417	0.468503474	0.007645066	8	NA	NA	NA
2753	45	NA	0.268340824	0.62905052	0.002895786	7	NA	NA	NA
2754	86	16	0.188373636	0.274554647	0.019036338	3	0.660522669	2.50E-06	N
2755	62	56	0.347770471	0.631636775	0.03022994	9	0.76768422	0.043771043	N
2756	31	40	0.34149259	0.64231424	0.007739408	5	0.806181398	0.047638589	N
2757	58	NA	0.323368857	0.759864526	0.037368004	8	NA	NA	NA
2758	42	NA	0.243102881	0.410172737	0.014696549	8	NA	NA	NA
2759	70	42	0.234715673	0.436924412	0.028424456	5	0.45782904	0.026449236	N
2761	66	66	0.17368894	0.261307937	0.025346369	9	0.314340885	0.025346369	Y
2762	55	55	0.264459678	0.40008929	0.024852329	6	0.468087677	0.024852329	Y
2763	34	NA	0.185278005	0.285326389	0.017239905	10	NA	NA	NA
2764	76	63	0.152069046	0.344102005	0.017427681	6	0.395554176	0.02689329	N
2765	73	73	0.182643347	0.458337315	0.021661203	2	0.399213264	0.021661203	N
2766	82	38	0.322375706	0.567670037	0.030665443	3	0.556297677	0.010423665	N
2767	53	16	0.203482866	0.579458304	0.018660462	8	0.825520848	2.07E-06	N
2768	42	24	0.316765549	0.557263218	0.01591627	10	0.797262496	0.012614255	N
2769	44	70	0.238115902	0.511316764	0.001515776	6	0.845941086	0.007600871	N
2770	67	66	0.313482699	0.558196541	0.012542293	7	0.607936669	0.037505611	N
2771	23	57	0.290969585	0.506636889	0.00207252	7	0.648684768	0.028801611	N
2773	24	33	0.292368871	0.421770646	0.001946547	7	0.446289071	0.016460254	N
2774	64	NA	0.339568914	0.559414312	0.010728952	8	NA	NA	NA
2775	28	48	0.330773276	0.653618619	0.015071711	5	0.871384692	0.033489108	N
2776	68	68	0.244308268	0.694586816	0.03542674	8	0.839543108	0.03542674	Y
2778	68	68	0.301744857	0.489370197	0.050143262	5	0.418895947	0.050143262	Y
2780	66	NA	0.274512666	0.55580034	0.022963905	8	NA	NA	NA
2782	43	38	0.232774289	0.415793007	0.014877076	4	0.425797627	0.013668727	N
2784	83	94	0.228257028	0.387248942	0.112056819	7	0.374203016	0.030554543	N
2785	66	NA	0.455073306	1.314737381	0.019139757	7	NA	NA	NA
2786	75	32	0.222646548	0.624331069	0.163792735	8	0.560297457	0.020401706	N
2787	48	78	0.322514697	0.68795495	0.010827634	7	1.180900308	0.05931064	N
2790	57	NA	0.275210637	0.422020118	0.013926454	6	NA	NA	NA
2791	92	92	0.154228837	0.40287628	0.049283037	8	0.500648954	0.049283037	Y
2792	76	51	0.240214351	0.557659398	0.033508245	8	0.579559594	0.047617701	N
2794	80	42	0.29722461	0.503453535	0.034205854	8	0.663969976	0.011383514	N
2795	30	NA	0.19980739	0.613632268	8.21E-05	7	NA	NA	NA
2796	92	92	1.22537698	1.644632075	0.145943983	7	1.726597627	0.145943983	Y
2797	38	95	0.266826857	0.472800096	0.012821896	10	0.400413293	0.016322261	N
2798	88	82	0.269361173	0.483965714	0.030391187	9	0.472042839	0.039650976	N
2800	65	65	0.191437116	0.249815759	0.008438248	0	0.173950262	0.008438248	N
2802	76	86	0.208810441	0.454108286	0.021275169	9	0.435812946	0.01741546	N
2803	78	32	0.274186732	0.490601503	0.054742921	6	0.415565992	0.013711629	N
2806	99	99	0.283747885	0.560825905	0.109149873	8	0.636233367	0.109149873	Y
2807	80	80	0.176528266	0.388141959	0.02895436	5	0.358578273	0.02895436	Y
2808	43	36	0.196499047	0.813993326	0.005755026	5	0.409383486	1.11E-06	N
2809	56	24	0.271647169	0.41330347	0.028886867	9	0.518575089	0.006715396	N
2810	73	73	0.249294595	0.407708135	0.012750684	10	0.452661014	0.012750684	Y
2811	34	NA	0.187388711	0.330569099	0.009495647	8	NA	NA	NA
2812	73	52	0.327673597	0.690810523	0.039391846	12	0.816128812	0.0058094	N
2813	79	NA	0.362531474	0.839478863	0.018935415	3	NA	NA	NA
2814	98	98	0.246097798	0.593553464	0.104378324	11	0.745254767	0.104378324	Y
2815	99	99	0.408902539	0.736310977	0.07960985	4	0.800279808	0.07960985	Y
2817	89	89	0.25058697	0.60311787	0.205274122	7	0.693156942	0.205274122	Y
2818	37	NA	0.159147101	0.381213024	0.02043413	4	NA	NA	NA
2819	87	87	0.275547312	0.553700652	0.053022108	3	0.514059288	0.053022108	Y
2821	62	NA	0.280035558	0.750387309	0.087528588	6	NA	NA	NA
2822	30	NA	0.619551364	0.959054466	0.005780296	7	NA	NA	NA
2824	85	44	0.219191879	0.386146776	0.027952911	10	0.567964547	0.017496424	N
2825	19	59	0.215625842	0.319879838	0.001045513	10	0.412086412	0.015712238	N
2826	25	65	0.240664271	0.340630559	0.002744667	6	0.431765402	0.026181196	N
2827	97	97	0.157801229	0.369428187	0.047955185	11	0.528583735	0.047955185	Y
2828	14	32	0.205754201	0.288271628	0.010366763	5	0.313190134	0.018457213	N
2831	73	NA	0.210343354	0.692712583	0.038635072	11	NA	NA	NA
2834	67	65	0.47962409	0.996936535	0.06435741	8	1.441284793	0.083172781	N
2835	40	NA	0.365823815	1.660864348	0.032620261	7	NA	NA	NA
2836	59	69	0.183210852	0.433443943	0.019539354	3	0.327577546	0.011170964	N
2837	97	95	0.23148229	0.442833479	0.076977478	7	0.480319372	0.066039792	N
2838	87	87	0.253155792	0.510474459	0.054898244	4	0.466299234	0.054898244	Y
2840	54	54	0.292344774	0.352336287	0.016581351	0	0.600413174	0.016581351	Y
2842	38	82	0.166069425	0.453842531	0.028762654	7	0.604678814	0.065305861	N
2843	74	69	0.312995165	0.600528416	0.019136698	8	0.548880068	0.034018656	N
2845	33	33	0.647941484	0.958019405	0.224912156	2	0.8922541	0.02988451	N
2846	50	NA	0.235448667	0.574524302	0.02040536	8	NA	NA	NA
2847	84	84	1.246167981	1.600435299	0.064809721	4	1.664201094	0.064809721	Y
2848	47	30	0.198006172	0.509622827	0.040608185	10	0.469851477	0.014035193	N
2850	75	NA	0.207450484	0.423084909	0.021620714	6	NA	NA	NA
2852	93	93	0.327516553	0.895570822	0.116685611	10	0.931632804	0.116685611	Y
2854	70	NA	0.308532577	0.617293525	0.018796612	6	NA	NA	NA
2860	50	NA	0.27235581	0.605312771	0.024258943	9	NA	NA	NA
2861	39	NA	0.126179077	0.290852613	0.008925426	5	NA	NA	NA
2862	51	56	0.180274317	0.321673299	0.014573812	8	0.417289109	0.042773294	N
2863	83	24	0.230364625	0.463871086	0.083410053	8	0.769340478	0.011114808	N
2864	37	NA	0.415215113	0.718544747	2.14E-06	6	NA	NA	NA
2866	77	77	0.430079176	0.705024501	0.065395905	10	0.768416226	0.065395905	Y
2867	76	76	0.147491608	0.327273442	0.023103796	2	0.65094004	0.023103796	Y
2868	81	94	0.289563573	0.506456679	0.013685217	10	0.74101344	0.053992487	N
2871	43	43	0.224010065	0.237393613	0.034638331	1	0.392658337	0.034638331	Y
2872	14	NA	0.8704678	0.974157338	0.066982028	9	NA	NA	NA
2874	79	NA	0.13556713	0.334813227	0.008737187	4	NA	NA	NA
2876	98	NA	0.236342721	0.483840232	0.030084623	9	NA	NA	NA
2877	73	73	0.399675326	0.626755142	0.025586064	7	0.658430829	0.025586064	Y
2878	22	NA	0.324009236	0.610745908	0.000630951	14	NA	NA	NA
2879	65	76	0.321821306	0.550897703	0.043291486	10	0.617508998	0.004436863	N
2880	26	24	0.217929468	0.447931131	0.005083001	6	0.455512752	0.008228294	N
2881	68	68	0.277739959	0.842642795	0.039334208	6	0.58366423	0.039334208	Y
2882	43	38	0.192257043	0.388783424	0.012086924	5	0.443543606	2.01E-06	N
2883	76	27	0.317143147	0.517577833	0.012223653	9	0.575171834	0.003786802	N
2884	79	46	0.352396578	0.488840737	0.023144974	5	0.488007688	0.008829981	N
2886	13	34	0.179198086	0.358979353	0.000141183	9	0.410267789	0.011023326	N
2887	31	31	0.264516145	0.36918515	0.033586967	2	0.252720958	0.033586967	N
2888	98	98	0.230726501	0.522169636	0.071312481	8	0.607329508	0.071312481	Y
2889	65	65	0.291653331	0.533960787	0.056587432	7	0.6398663	0.056587432	Y
2890	84	84	0.27185448	0.690668457	0.038453846	9	0.53151566	0.038453846	Y
2892	97	NA	0.210085209	0.311142018	0.023024746	3	NA	NA	NA
2894	27	47	0.409280527	0.682455815	0.008765337	5	0.821216632	0.015886457	N
2895	33	NA	0.304369718	0.782325455	0.010419248	3	NA	NA	NA
2897	70	49	0.238755748	0.409334941	0.016696002	3	0.519824246	0.011100624	N
2898	69	70	0.352895656	0.572046741	0.015546323	9	0.580496148	0.005623836	N
2899	54	79	0.389257481	0.748732872	0.049742788	8	0.779192007	0.071741073	N
2901	63	17	0.124583049	0.26170143	0.009995778	4	0.352387733	0.002140907	N
2902	38	NA	0.191776377	0.284049633	0.005943295	8	NA	NA	NA
2903	71	NA	0.293882188	0.660023343	0.01463124	3	NA	NA	NA
2904	44	63	0.224535007	0.425817397	0.017565416	6	0.532857889	0.011825213	N
2905	62	62	0.410253233	0.694958295	0.03426269	9	0.544331132	0.022615398	N
2907	13	94	0.260706813	0.787126005	0.008863537	8	0.47029759	0.020208433	N
2909	36	60	0.252106041	0.49557551	0.004226459	6	0.801610225	0.015564968	N
2910	78	100	0.192517304	0.463518582	0.04751219	10	0.529879033	0.118494518	N
2911	43	97	0.189562078	0.523574091	0.00548725	10	0.607109874	0.121676066	N
2912	42	97	0.216393645	0.513536557	0.003026631	6	0.399210394	0.051096765	N
2914	70	NA	0.56574026	0.964044176	0.021834892	5	NA	NA	NA
2915	24	45	0.302673272	0.506667634	0.013344589	7	0.489671963	0.011877281	N
2916	65	65	0.347686236	0.599320111	0.0179174	12	0.663604076	0.0179174	Y
2917	78	78	0.456584661	0.699252387	0.024989396	7	0.748987524	0.024989396	Y
2918	65	98	0.187923416	0.356483434	0.016352878	7	0.349808169	0.024847264	N
2919	68	90	0.158775264	0.446363453	0.007992992	11	0.340426253	0.008327257	N
2920	44	NA	0.20957359	0.438162287	0.016732976	9	NA	NA	NA
2921	91	73	0.239251429	0.393393132	0.028761877	7	0.372860691	0.011972846	N
2922	73	73	0.501701896	0.91022223	0.046552609	5	0.915276233	0.046552609	Y
2923	65	42	0.248565804	0.350059587	0.014877343	4	0.627639491	0.036424372	N
2924	71	NA	0.201139124	0.486369405	0.014718058	7	NA	NA	NA
2927	98	98	0.234554321	0.991382041	0.113589024	5	0.715829453	0.113589024	Y
2928	53	85	0.214774405	0.407152888	0.004572035	9	0.368186145	0.029518586	N
2932	67	67	0.291190604	0.768417135	0.071155261	4	0.623611991	0.071155261	Y
2933	30	34	0.241004782	0.32275487	0.011517529	6	0.449966688	0.006961327	N
2934	90	97	0.343111416	0.711428906	0.073833513	10	0.820466567	0.0814257	N
2935	57	41	0.224537788	0.314615478	0.006594953	5	0.461107596	0.025558605	N
2936	91	91	0.233418505	1.00314877	0.114687824	6	0.682179185	0.114687824	Y
2937	39	39	0.220516879	0.372336933	0.015604231	4	0.51545484	0.015604231	Y
2938	93	95	0.259077894	0.640232757	0.075933797	10	0.575650317	0.06535257	N
2940	98	98	0.186274522	0.258311254	0.021235568	0	0.280714981	0.021235568	Y
2941	78	NA	1.458266245	1.74871039	0.022442971	11	NA	NA	NA
2943	92	92	0.178594631	0.442136314	0.035042998	5	0.429400935	0.035042998	Y
2946	63	NA	0.573376754	0.021957631	0	0	NA	NA	NA
2947	97	97	0.159890236	0.407285424	0.058503816	6	0.384960672	0.058503816	Y
2948	42	NA	0.24762009	0.530668213	0.016293883	6	NA	NA	NA
2950	64	23	0.178115115	0.355190894	0.020046426	6	0.329351567	1.80E-05	N
2951	95	95	0.359531315	0.679259968	0.095662543	4	0.818921217	0.095662543	Y
2954	42	28	0.691639409	0.99332805	0.031352551	10	1.132876745	0.027442399	N
2956	70	NA	0.207933465	0.364652683	0.021432757	5	NA	NA	NA
2957	85	32	0.366781668	0.597776235	0.016575626	8	0.571669264	2.93E-06	N
2959	90	NA	0.26038875	0.503514649	0.041550661	9	NA	NA	NA
2960	83	NA	0.589462553	0.780734291	0.025787543	4	NA	NA	NA
2962	85	NA	0.348596056	0.523750455	0.027506232	6	NA	NA	NA
2964	78	NA	0.287700869	0.421303879	0.014490486	10	NA	NA	NA
2966	86	17	0.209763426	0.363392102	0.028805881	7	0.43566444	0.002243816	N
2967	84	NA	0.313396179	0.497114538	0.024501727	4	NA	NA	NA
2968	87	NA	0.738941085	0.019903387	0	0	NA	NA	NA
2969	73	NA	0.528733657	0.062555329	0	0	NA	NA	NA
2970	86	NA	0.310719001	0.768365515	0.051236149	6	NA	NA	NA
2981	74	74	0.478627279	0.862672822	0.06339798	8	0.80312603	0.06339798	Y
2983	60	60	0.428484736	0.776060557	0.013077654	9	0.797128583	0.013077654	Y
2985	86	NA	0.392340729	0.681775111	0.007033119	3	NA	NA	NA
2987	30	95	0.172373909	0.32396482	0.001449663	11	0.346354698	0.029783177	N
2990	19	45	0.307907067	0.607588159	0.004743168	5	0.669670673	0.003045903	N
2991	40	62	0.240203293	0.362448598	0.010847243	7	0.538918934	0.009014413	N
2994	84	84	0.241122387	0.599464894	0.020868361	11	0.649494861	0.020868361	Y
2999	90	90	0.180182862	0.379619846	0.020206589	10	0.4949777	0.020206589	Y
3000	79	79	0.254713195	0.761998681	0.201215617	1	0.628356197	0.201215617	Y
3001	79	84	0.20482213	0.384954042	0.020941952	3	0.422297332	0.029865634	N
3002	49	42	0.376775781	0.684360792	0.010606174	9	0.657235989	0.016781724	N
3003	73	NA	0.22115397	0.456677756	0.016078052	11	NA	NA	NA
3006	36	NA	0.17756982	0.326508237	0.008212329	0	NA	NA	NA
3009	97	61	0.260744513	0.460402606	0.178696072	3	0.298762482	0.008105854	N
3010	41	92	0.148082867	0.406154499	0.005385981	0	0.376043451	0.032725221	N
3012	28	NA	0.413523148	0.700967876	0.033005915	4	NA	NA	NA
3013	61	NA	0.318334856	0.369779819	0.016885301	8	NA	NA	NA
3014	58	NA	1.382755782	1.677099892	0.021818139	13	NA	NA	NA
3016	78	78	0.574225697	0.773712148	0.012446179	5	0.906530397	0.012446179	Y
3017	65	88	0.229248818	0.394870058	0.029900694	6	0.44601366	0.045680551	N
3018	20	NA	0.256275876	0.491665014	0.027410126	6	NA	NA	NA
3020	43	21	0.289767891	0.723542678	0.00347193	7	0.739138503	0.016976797	N
3022	51	NA	0.119120864	0.198589266	0.003260345	2	NA	NA	NA
3024	71	71	0.121341011	0.233336973	0.017279708	3	0.299939649	0.017279708	Y
3025	57	40	9.369911325	9.567618161	0.029132205	9	9.555887313	0.01013265	N
3026	91	91	0.429605002	0.635165307	0.064308245	7	0.727404724	0.064308245	Y
3029	77	57	0.276008703	0.673543932	0.008804504	5	0.520588248	0.021720509	N
3030	43	NA	0.209448071	0.471574248	0.004158511	3	NA	NA	NA
3031	20	87	0.212074554	0.609964645	0.003150031	7	0.55915975	0.02524079	N
3032	45	84	0.265016992	0.576973668	0.008679336	9	0.511008939	0.006917183	N
3033	37	45	0.179951473	0.328124042	0.002117302	10	0.322296669	0.007094045	N
3034	35	56	0.346359517	0.68520468	0.00764936	7	0.814917258	2.07E-06	N
3036	100	NA	0.250409449	0.503148896	0.033100715	2	NA	NA	NA
3037	63	63	0.362006061	0.75219346	0.092116618	5	0.734674006	0.092116618	Y
3038	93	34	0.292278475	0.531946444	0.041128486	8	0.64136627	0.010707792	N
3040	70	NA	0.396674583	0.707067567	0.039690046	5	NA	NA	NA
3041	33	41	0.314878487	0.481580472	0.024474833	6	0.448885447	0.054351861	N
3042	42	57	0.191895411	0.295275856	0.025153471	10	0.379163196	0.018462864	N
3043	86	52	0.475948269	0.822262727	0.020291977	8	0.798742345	0.030803526	N
3046	88	88	0.202458166	0.336384372	0.029971963	10	0.337534327	0.029971963	Y
3047	58	32	0.159990991	0.285025146	0.010492675	9	0.292104194	0.015149237	N
3053	45	NA	1.821135938	2.018466314	0.019527195	6	NA	NA	NA
3055	67	67	0.344592089	0.410296046	0.059210958	1	0.614522918	0.059210958	Y
3056	34	54	0.218239632	0.414387706	0.018997473	8	0.375442891	0.013527029	N
3058	23	16	0.232497977	0.43115513	0.005388235	7	0.793384594	2.06E-06	N
3059	76	NA	0.189169263	0.479674421	0.014861931	4	NA	NA	NA
3060	27	27	0.213580798	0.418169478	0.023828335	9	0.370590629	0.023828335	Y
3061	97	97	0.3205283	0.720491576	0.080377582	7	0.606263477	0.080377582	Y
3062	91	NA	0.267024341	0.614374196	0.02771598	2	NA	NA	NA
3065	49	35	0.194348295	0.382948269	0.017179139	1	0.83957497	0.004156201	N
3069	89	89	0.249031513	0.563003912	0.060563326	6	0.677484792	0.033718114	N
3070	61	NA	0.287939537	0.766194871	0.09860337	1	NA	NA	NA
3074	48	NA	0.242744816	0.42807089	0.017773863	8	NA	NA	NA
3075	94	94	0.177230803	0.430783268	0.050327244	8	0.371192367	0.050327244	Y
3077	68	80	0.413020637	0.712518525	0.049611144	8	0.676742247	0.067984969	N
3078	29	29	0.303932415	0.574734709	0.015407838	6	0.584499101	0.015407838	Y
3081	17	88	0.249432766	0.371688515	0.002916617	4	0.605282008	0.034291182	N
3085	64	64	0.359259719	1.211851145	0.058575375	3	0.624289799	0.058575375	Y
3086	25	32	0.319932785	0.505972062	0.001926823	4	0.669656641	0.021317577	N
